
Replication	FitnessValue	Frequency	PLoss	QLoss
Replication0	 -1.45376	0.99936	0.00918	0.02576
Replication56	 0.00057	0.99937	0.96701 	0.97152 	0.97624 	0.97635 	0.97214 	0.98823 	0.95777 	0.94981 	0.96590 	0.94961 	0.96716 	0.96509 	-0.13742 	-0.14593 	-0.15976 	0.35542 	0.00000 	0.20373 	-0.14492 	-0.13580 	0.02465 	-0.15059 	0.23433 	0.04036 	-0.04513 	-0.04792 	-0.05247 	-0.04054 	0.00000 	0.20340 	-0.04759 	-0.04460 	0.02486 	-0.04946 	0.07696 	0.04050 	0.00957	0.02694
Replication57	 0.01439	0.99928	0.96701 	0.97222 	0.97695 	0.97694 	0.97388 	0.98877 	0.96478 	0.95820 	0.97297 	0.95815 	0.97617 	0.97186 	-0.15597 	-0.14681 	-0.16095 	0.34546 	0.00000 	0.19870 	-0.14697 	-0.13105 	0.02069 	-0.13945 	0.26748 	0.03427 	-0.05122 	-0.04821 	-0.05286 	-0.03614 	0.00000 	0.19838 	-0.04827 	-0.04304 	0.02089 	-0.04580 	0.08784 	0.03440 	0.01245	0.03506
Replication58	 -1.44896	0.99934	0.96650 	0.97195 	0.97626 	0.97640 	0.97214 	0.98830 	0.95775 	0.94943 	0.96601 	0.94945 	0.96751 	0.96516 	-0.15030 	-0.12827 	-0.16350 	0.35426 	0.00000 	0.20310 	-0.14484 	-0.14581 	0.02459 	-0.15008 	0.24447 	0.04030 	-0.04936 	-0.04213 	-0.05369 	-0.03986 	0.00000 	0.20277 	-0.04757 	-0.04789 	0.02480 	-0.04929 	0.08029 	0.04044 	0.00955	0.02696
Replication59	 0.01394	0.99930	0.96098 	0.96567 	0.97252 	0.97138 	0.96597 	0.98543 	0.94567 	0.93569 	0.95425 	0.93561 	0.95305 	0.95377 	-0.14699 	-0.18457 	-0.14875 	0.40629 	0.00000 	0.23001 	-0.14740 	-0.15302 	0.03118 	-0.16138 	0.20161 	0.05055 	-0.04828 	-0.06063 	-0.04886 	-0.04493 	0.00000 	0.22963 	-0.04842 	-0.05026 	0.03142 	-0.05301 	0.06622 	0.05071 	0.01204	0.03409
Replication60	 0.00159	0.99934	0.96412 	0.96975 	0.97429 	0.97465 	0.97087 	0.98714 	0.95931 	0.95102 	0.96730 	0.95088 	0.96872 	0.96648 	-0.16290 	-0.14409 	-0.17939 	0.37109 	0.00000 	0.21392 	-0.12407 	-0.14097 	0.02386 	-0.15281 	0.23900 	0.03911 	-0.05350 	-0.04732 	-0.05892 	-0.04027 	0.00000 	0.21358 	-0.04075 	-0.04630 	0.02408 	-0.05019 	0.07849 	0.03926 	0.01004	0.02797
Replication61	 0.00812	0.99936	0.96350 	0.96802 	0.97335 	0.97322 	0.96737 	0.98620 	0.94587 	0.93606 	0.95430 	0.93629 	0.95288 	0.95387 	-0.13398 	-0.15342 	-0.16184 	0.39027 	0.00000 	0.22274 	-0.15374 	-0.15533 	0.03115 	-0.14791 	0.19085 	0.05047 	-0.04401 	-0.05039 	-0.05316 	-0.04608 	0.00000 	0.22237 	-0.05050 	-0.05102 	0.03138 	-0.04858 	0.06269 	0.05062 	0.01056	0.02988
Replication62	 0.01657	0.99932	0.96443 	0.96948 	0.97568 	0.97464 	0.97070 	0.98760 	0.95671 	0.94841 	0.96527 	0.94876 	0.96702 	0.96436 	-0.15423 	-0.16937 	-0.14315 	0.36991 	0.00000 	0.20969 	-0.15309 	-0.15413 	0.02500 	-0.14256 	0.25327 	0.04103 	-0.05065 	-0.05563 	-0.04701 	-0.03902 	0.00000 	0.20935 	-0.05028 	-0.05062 	0.02522 	-0.04682 	0.08318 	0.04117 	0.01222	0.03485
Replication63	 0.01855	0.99928	0.96515 	0.97151 	0.97744 	0.97573 	0.97115 	0.98857 	0.95175 	0.94188 	0.95983 	0.94245 	0.95939 	0.95928 	-0.16332 	-0.13391 	-0.12517 	0.36014 	0.00947 	0.20057 	-0.14050 	-0.16515 	0.02806 	-0.14111 	0.20777 	0.04560 	-0.05364 	-0.04398 	-0.04111 	-0.03949 	0.00311 	0.20023 	-0.04614 	-0.05424 	0.02827 	-0.04634 	0.06824 	0.04574 	0.01328	0.03766
Replication64	 0.00892	0.99933	0.96481 	0.96966 	0.97540 	0.97451 	0.96917 	0.98736 	0.94393 	0.93398 	0.95202 	0.93343 	0.94945 	0.95178 	-0.13830 	-0.14978 	-0.14197 	0.37677 	0.02715 	0.21189 	-0.15232 	-0.13591 	0.03244 	-0.16599 	0.16354 	0.05235 	-0.04542 	-0.04920 	-0.04663 	-0.04467 	0.00892 	0.21154 	-0.05003 	-0.04464 	0.03266 	-0.05452 	0.05371 	0.05250 	0.01078	0.03030
Replication65	 0.00548	0.99936	0.96027 	0.96665 	0.97308 	0.97152 	0.96534 	0.98571 	0.94147 	0.93145 	0.95032 	0.93184 	0.94845 	0.94992 	-0.16415 	-0.14824 	-0.14124 	0.40509 	0.00000 	0.22738 	-0.17114 	-0.16095 	0.03339 	-0.14519 	0.18777 	0.05402 	-0.05392 	-0.04869 	-0.04639 	-0.04505 	0.00000 	0.22700 	-0.05621 	-0.05287 	0.03362 	-0.04769 	0.06168 	0.05418 	0.01068	0.03018
Replication66	 -1.45973	0.99940	0.96507 	0.96923 	0.97542 	0.97448 	0.96947 	0.98734 	0.95054 	0.94108 	0.95867 	0.94163 	0.95798 	0.95815 	-0.13220 	-0.16928 	-0.13906 	0.37536 	0.00000 	0.21210 	-0.14418 	-0.15901 	0.02870 	-0.13606 	0.19844 	0.04661 	-0.04342 	-0.05560 	-0.04567 	-0.04299 	0.00000 	0.21175 	-0.04735 	-0.05223 	0.02893 	-0.04469 	0.06518 	0.04676 	0.00870	0.02450
Replication67	 -1.46403	0.99951	0.96572 	0.97131 	0.97562 	0.97583 	0.97156 	0.98792 	0.95403 	0.94461 	0.96265 	0.94452 	0.96379 	0.96182 	-0.15407 	-0.12931 	-0.16838 	0.36043 	0.01771 	0.20668 	-0.14995 	-0.15677 	0.02648 	-0.16684 	0.25314 	0.04331 	-0.05060 	-0.04247 	-0.05530 	-0.04064 	0.00582 	0.20634 	-0.04925 	-0.05149 	0.02669 	-0.05479 	0.08314 	0.04345 	0.00842	0.02296
Replication68	 0.01918	0.99930	0.96843 	0.97263 	0.97813 	0.97770 	0.97571 	0.98944 	0.96138 	0.95241 	0.96896 	0.95317 	0.97018 	0.96820 	-0.14672 	-0.17209 	-0.14981 	0.33915 	0.04920 	0.19242 	-0.12389 	-0.16289 	0.02294 	-0.13034 	0.22993 	0.03757 	-0.04818 	-0.05651 	-0.04920 	-0.03688 	0.01616 	0.19211 	-0.04068 	-0.05349 	0.02314 	-0.04280 	0.07551 	0.03771 	0.01293	0.03684
Replication69	 -1.46694	0.99941	0.97324 	0.97831 	0.98312 	0.98231 	0.98042 	0.99256 	0.97382 	0.96578 	0.98247 	0.96606 	0.98891 	0.98086 	-0.14920 	-0.13418 	-0.11930 	0.28343 	0.00750 	0.16327 	-0.13466 	-0.17029 	0.01537 	-0.16543 	0.36607 	0.02618 	-0.04899 	-0.04406 	-0.03917 	-0.02434 	0.00246 	0.16301 	-0.04421 	-0.05591 	0.01554 	-0.05432 	0.12019 	0.02629 	0.00814	0.02279
Replication70	 0.00140	0.99934	0.96323 	0.96857 	0.97440 	0.97333 	0.96689 	0.98661 	0.94187 	0.93082 	0.95013 	0.93148 	0.94731 	0.94991 	-0.14069 	-0.14157 	-0.13943 	0.38867 	0.00000 	0.21889 	-0.14719 	-0.17103 	0.03349 	-0.14167 	0.16484 	0.05402 	-0.04621 	-0.04650 	-0.04580 	-0.04553 	0.00000 	0.21852 	-0.04835 	-0.05618 	0.03372 	-0.04653 	0.05414 	0.05418 	0.00941	0.02651
Replication71	 0.00060	0.99936	0.96994 	0.97384 	0.97879 	0.97864 	0.97568 	0.98985 	0.96341 	0.95591 	0.97098 	0.95502 	0.97271 	0.97014 	-0.13171 	-0.15579 	-0.14608 	0.33024 	0.01517 	0.18858 	-0.12461 	-0.11703 	0.02181 	-0.16591 	0.23616 	0.03582 	-0.04325 	-0.05116 	-0.04797 	-0.03682 	0.00498 	0.18827 	-0.04092 	-0.03843 	0.02200 	-0.05448 	0.07755 	0.03595 	0.01002	0.02795
Replication72	 0.02877	0.99921	0.96500 	0.97009 	0.97502 	0.97495 	0.97059 	0.98743 	0.95566 	0.94860 	0.96370 	0.94923 	0.96422 	0.96300 	-0.14850 	-0.14618 	-0.16406 	0.37050 	0.00000 	0.21125 	-0.16257 	-0.13706 	0.02588 	-0.11006 	0.20168 	0.04224 	-0.04877 	-0.04801 	-0.05388 	-0.04253 	0.00000 	0.21090 	-0.05339 	-0.04502 	0.02610 	-0.03615 	0.06624 	0.04239 	0.01604	0.04599
Replication73	 0.01617	0.99931	0.96448 	0.97070 	0.97643 	0.97528 	0.97137 	0.98811 	0.95754 	0.94940 	0.96635 	0.94997 	0.96877 	0.96531 	-0.16926 	-0.14549 	-0.14200 	0.36225 	0.00000 	0.20489 	-0.16379 	-0.16055 	0.02440 	-0.13834 	0.27057 	0.04016 	-0.05559 	-0.04778 	-0.04664 	-0.03735 	0.00000 	0.20456 	-0.05379 	-0.05273 	0.02461 	-0.04543 	0.08886 	0.04030 	0.01226	0.03512
Replication74	 0.00793	0.99932	0.95629 	0.96282 	0.96892 	0.96816 	0.96094 	0.98320 	0.93258 	0.92134 	0.94142 	0.92123 	0.93707 	0.94139 	-0.16807 	-0.15151 	-0.17215 	0.44138 	0.00788 	0.25082 	-0.16242 	-0.15504 	0.03837 	-0.16268 	0.14279 	0.06169 	-0.05521 	-0.04977 	-0.05655 	-0.04991 	0.00259 	0.25041 	-0.05336 	-0.05093 	0.03863 	-0.05344 	0.04691 	0.06187 	0.01082	0.03045
Replication75	 0.00493	0.99936	0.96326 	0.96869 	0.97393 	0.97354 	0.96827 	0.98660 	0.94494 	0.93383 	0.95287 	0.93418 	0.95029 	0.95264 	-0.15012 	-0.14317 	-0.16085 	0.38636 	0.02278 	0.21905 	-0.12925 	-0.16537 	0.03196 	-0.15168 	0.16783 	0.05157 	-0.04931 	-0.04703 	-0.05283 	-0.04522 	0.00748 	0.21869 	-0.04245 	-0.05432 	0.03219 	-0.04982 	0.05512 	0.05172 	0.00992	0.02792
Replication76	 0.00284	0.99934	0.96340 	0.96896 	0.97484 	0.97382 	0.96880 	0.98702 	0.95010 	0.94207 	0.95859 	0.94235 	0.95842 	0.95796 	-0.15407 	-0.15080 	-0.14549 	0.38154 	0.00000 	0.21506 	-0.17201 	-0.14096 	0.02875 	-0.13150 	0.20367 	0.04678 	-0.05060 	-0.04953 	-0.04779 	-0.04295 	0.00000 	0.21471 	-0.05650 	-0.04630 	0.02897 	-0.04319 	0.06689 	0.04693 	0.00973	0.02742
Replication77	 -1.45103	0.99937	0.96565 	0.97108 	0.97694 	0.97566 	0.97105 	0.98832 	0.95360 	0.94507 	0.96161 	0.94526 	0.96152 	0.96101 	-0.14989 	-0.14583 	-0.13189 	0.36188 	0.00000 	0.20293 	-0.14711 	-0.14348 	0.02706 	-0.13826 	0.20362 	0.04404 	-0.04923 	-0.04789 	-0.04332 	-0.04053 	0.00000 	0.20259 	-0.04832 	-0.04712 	0.02727 	-0.04541 	0.06687 	0.04418 	0.00942	0.02615
Replication78	 -1.47284	0.99944	0.96530 	0.96967 	0.97487 	0.97488 	0.97078 	0.98733 	0.95548 	0.94719 	0.96334 	0.94716 	0.96349 	0.96272 	-0.14075 	-0.16199 	-0.16469 	0.37110 	0.00802 	0.21217 	-0.13618 	-0.13694 	0.02608 	-0.14250 	0.20589 	0.04250 	-0.04623 	-0.05320 	-0.05409 	-0.04245 	0.00263 	0.21182 	-0.04472 	-0.04498 	0.02630 	-0.04680 	0.06762 	0.04265 	0.00770	0.02125
Replication79	 0.00966	0.99935	0.96595 	0.97059 	0.97662 	0.97574 	0.97215 	0.98824 	0.95968 	0.95165 	0.96812 	0.95229 	0.97046 	0.96713 	-0.14777 	-0.17034 	-0.14149 	0.35828 	0.00000 	0.20363 	-0.15087 	-0.15843 	0.02341 	-0.13256 	0.26135 	0.03853 	-0.04853 	-0.05594 	-0.04647 	-0.03765 	0.00000 	0.20330 	-0.04955 	-0.05203 	0.02361 	-0.04353 	0.08583 	0.03867 	0.01096	0.03088
Replication80	 0.02930	0.99923	0.97053 	0.97518 	0.97982 	0.97964 	0.97698 	0.99056 	0.96910 	0.96323 	0.97730 	0.96303 	0.98169 	0.97603 	-0.14334 	-0.14224 	-0.14341 	0.31650 	0.00000 	0.18200 	-0.15398 	-0.12505 	0.01826 	-0.14143 	0.28993 	0.03053 	-0.04707 	-0.04671 	-0.04709 	-0.03237 	0.00000 	0.18171 	-0.05056 	-0.04106 	0.01845 	-0.04644 	0.09520 	0.03065 	0.01595	0.04559
Replication81	 0.02290	0.99931	0.96689 	0.97089 	0.97661 	0.97591 	0.97120 	0.98819 	0.95002 	0.94071 	0.95840 	0.94034 	0.95801 	0.95781 	-0.12744 	-0.16022 	-0.13889 	0.36114 	0.01937 	0.20417 	-0.15698 	-0.14250 	0.02886 	-0.16526 	0.21300 	0.04692 	-0.04186 	-0.05262 	-0.04561 	-0.04214 	0.00636 	0.20383 	-0.05155 	-0.04680 	0.02907 	-0.05427 	0.06995 	0.04706 	0.01378	0.03950
Replication82	 0.03038	0.99927	0.95802 	0.96346 	0.97009 	0.96900 	0.96148 	0.98377 	0.93255 	0.92078 	0.94115 	0.92070 	0.93633 	0.94119 	-0.14775 	-0.16448 	-0.15458 	0.43325 	0.00000 	0.24547 	-0.15039 	-0.15861 	0.03853 	-0.16470 	0.13321 	0.06187 	-0.04854 	-0.05403 	-0.05078 	-0.04959 	0.00000 	0.24507 	-0.04940 	-0.05210 	0.03878 	-0.05411 	0.04376 	0.06204 	0.01646	0.04692
Replication83	 0.03002	0.99928	0.96425 	0.96927 	0.97428 	0.97385 	0.96664 	0.98664 	0.93881 	0.92712 	0.94692 	0.92710 	0.94297 	0.94687 	-0.12761 	-0.12530 	-0.14791 	0.38536 	0.00000 	0.21864 	-0.13893 	-0.16028 	0.03530 	-0.16368 	0.14539 	0.05676 	-0.04191 	-0.04116 	-0.04858 	-0.04712 	0.00000 	0.21828 	-0.04563 	-0.05264 	0.03553 	-0.05376 	0.04775 	0.05691 	0.01579	0.04521
Replication84	 -1.45691	0.99941	0.96229 	0.96715 	0.97231 	0.97204 	0.96365 	0.98532 	0.93120 	0.91962 	0.94082 	0.91977 	0.93749 	0.94057 	-0.12229 	-0.12964 	-0.15321 	0.40404 	0.00000 	0.23097 	-0.19890 	-0.17171 	0.03872 	-0.16810 	0.18141 	0.06243 	-0.04017 	-0.04258 	-0.05033 	-0.04882 	0.00000 	0.23059 	-0.06533 	-0.05640 	0.03896 	-0.05522 	0.05959 	0.06259 	0.00896	0.02476
Replication85	 0.00473	0.99934	0.96366 	0.96720 	0.97257 	0.97245 	0.96411 	0.98547 	0.93172 	0.92035 	0.94012 	0.91998 	0.93472 	0.94027 	-0.10175 	-0.14591 	-0.15102 	0.40189 	0.00000 	0.22961 	-0.16389 	-0.14506 	0.03911 	-0.16485 	0.11380 	0.06270 	-0.03342 	-0.04793 	-0.04961 	-0.05055 	0.00000 	0.22924 	-0.05383 	-0.04765 	0.03935 	-0.05415 	0.03738 	0.06286 	0.01113	0.03127
Replication86	 0.02306	0.99925	0.96854 	0.97293 	0.97889 	0.97778 	0.97442 	0.98964 	0.96240 	0.95465 	0.97084 	0.95437 	0.97388 	0.96974 	-0.14005 	-0.16375 	-0.12634 	0.33628 	0.00000 	0.19061 	-0.14764 	-0.14097 	0.02189 	-0.16119 	0.28046 	0.03618 	-0.04599 	-0.05377 	-0.04149 	-0.03479 	0.00000 	0.19030 	-0.04848 	-0.04629 	0.02208 	-0.05293 	0.09210 	0.03631 	0.01418	0.04059
Replication87	 0.01628	0.99931	0.96212 	0.96987 	0.97545 	0.97408 	0.96980 	0.98748 	0.95449 	0.94527 	0.96354 	0.94532 	0.96558 	0.96255 	-0.19217 	-0.12700 	-0.14637 	0.37348 	0.00000 	0.21081 	-0.15542 	-0.16288 	0.02597 	-0.16688 	0.27872 	0.04265 	-0.06312 	-0.04171 	-0.04807 	-0.03740 	0.00000 	0.21047 	-0.05105 	-0.05349 	0.02619 	-0.05481 	0.09154 	0.04280 	0.01227	0.03480
Replication88	 -1.46757	0.99942	0.96037 	0.96561 	0.97062 	0.97077 	0.96355 	0.98448 	0.93691 	0.92694 	0.94533 	0.92740 	0.94142 	0.94526 	-0.14012 	-0.13996 	-0.17708 	0.41778 	0.00000 	0.23889 	-0.16938 	-0.15059 	0.03618 	-0.13002 	0.13125 	0.05821 	-0.04603 	-0.04597 	-0.05817 	-0.05066 	0.00000 	0.23850 	-0.05564 	-0.04947 	0.03643 	-0.04271 	0.04312 	0.05837 	0.00810	0.02258
Replication89	 -1.46408	0.99945	0.96251 	0.96839 	0.97529 	0.97316 	0.96738 	0.98696 	0.94426 	0.93425 	0.95238 	0.93372 	0.94996 	0.95211 	-0.15503 	-0.15424 	-0.12009 	0.38796 	0.00000 	0.21564 	-0.14289 	-0.13761 	0.03223 	-0.16710 	0.16801 	0.05205 	-0.05092 	-0.05066 	-0.03944 	-0.04323 	0.00000 	0.21528 	-0.04693 	-0.04520 	0.03246 	-0.05489 	0.05518 	0.05220 	0.00842	0.02288
Replication90	 0.02264	0.99924	0.96860 	0.97412 	0.97936 	0.97841 	0.97536 	0.99007 	0.96467 	0.95760 	0.97256 	0.95732 	0.97520 	0.97157 	-0.15593 	-0.13912 	-0.13326 	0.32988 	0.00195 	0.18653 	-0.13742 	-0.12864 	0.02092 	-0.14824 	0.25539 	0.03454 	-0.05120 	-0.04568 	-0.04376 	-0.03429 	0.00064 	0.18622 	-0.04513 	-0.04224 	0.02112 	-0.04868 	0.08386 	0.03467 	0.01418	0.04069
Replication91	 -1.45392	0.99938	0.97128 	0.97478 	0.98014 	0.97978 	0.97733 	0.99065 	0.97001 	0.96376 	0.97890 	0.96387 	0.98476 	0.97735 	-0.12935 	-0.16926 	-0.13388 	0.31292 	0.00000 	0.18110 	-0.16719 	-0.14478 	0.01737 	-0.14736 	0.33846 	0.02934 	-0.04247 	-0.05558 	-0.04396 	-0.03015 	0.00000 	0.18081 	-0.05490 	-0.04754 	0.01755 	-0.04839 	0.11114 	0.02946 	0.00920	0.02538
Replication92	 -1.46030	0.99943	0.95828 	0.96448 	0.97047 	0.96974 	0.96370 	0.98428 	0.93673 	0.92745 	0.94502 	0.92736 	0.94082 	0.94500 	-0.16685 	-0.15539 	-0.17049 	0.42608 	0.02712 	0.24076 	-0.17307 	-0.13048 	0.03635 	-0.13638 	0.11824 	0.05844 	-0.05481 	-0.05105 	-0.05601 	-0.04934 	0.00891 	0.24036 	-0.05685 	-0.04286 	0.03660 	-0.04480 	0.03884 	0.05861 	0.00868	0.02411
Replication93	 -1.47065	0.99948	0.96713 	0.97126 	0.97805 	0.97652 	0.97318 	0.98897 	0.96092 	0.95274 	0.96934 	0.95349 	0.97197 	0.96831 	-0.14061 	-0.18424 	-0.12125 	0.34899 	0.00000 	0.19687 	-0.14874 	-0.16356 	0.02272 	-0.13237 	0.26918 	0.03747 	-0.04618 	-0.06050 	-0.03982 	-0.03569 	0.00000 	0.19655 	-0.04885 	-0.05371 	0.02293 	-0.04347 	0.08840 	0.03760 	0.00789	0.02155
Replication94	 0.02887	0.99923	0.96969 	0.97416 	0.97883 	0.97890 	0.97651 	0.99000 	0.96684 	0.95815 	0.97503 	0.95842 	0.97879 	0.97385 	-0.14517 	-0.15188 	-0.15348 	0.32407 	0.01767 	0.18722 	-0.12248 	-0.16425 	0.01954 	-0.15788 	0.30056 	0.03249 	-0.04767 	-0.04988 	-0.05040 	-0.03303 	0.00580 	0.18692 	-0.04022 	-0.05394 	0.01973 	-0.05185 	0.09870 	0.03262 	0.01581	0.04502
Replication95	 0.00081	0.99935	0.97419 	0.97776 	0.98244 	0.98205 	0.97910 	0.99209 	0.96899 	0.96207 	0.97747 	0.96195 	0.98234 	0.97610 	-0.11803 	-0.14026 	-0.12163 	0.29195 	0.00000 	0.16760 	-0.15771 	-0.14245 	0.01818 	-0.15532 	0.31618 	0.03046 	-0.03875 	-0.04605 	-0.03994 	-0.03044 	0.00000 	0.16733 	-0.05178 	-0.04677 	0.01835 	-0.05100 	0.10381 	0.03058 	0.00983	0.02760
Replication96	 0.01378	0.99934	0.95868 	0.96345 	0.97081 	0.96929 	0.96219 	0.98411 	0.93292 	0.92139 	0.94158 	0.92113 	0.93699 	0.94159 	-0.14097 	-0.18416 	-0.14219 	0.42974 	0.00850 	0.24234 	-0.15654 	-0.15361 	0.03829 	-0.16884 	0.13818 	0.06151 	-0.04631 	-0.06050 	-0.04671 	-0.04877 	0.00279 	0.24194 	-0.05142 	-0.05046 	0.03854 	-0.05547 	0.04539 	0.06168 	0.01237	0.03473
Replication97	 0.01361	0.99925	0.96470 	0.97008 	0.97498 	0.97495 	0.97086 	0.98744 	0.95732 	0.94919 	0.96569 	0.94928 	0.96724 	0.96481 	-0.15587 	-0.14642 	-0.16647 	0.36834 	0.00000 	0.21112 	-0.14652 	-0.14567 	0.02477 	-0.14644 	0.24528 	0.04061 	-0.05119 	-0.04809 	-0.05467 	-0.04036 	0.00000 	0.21078 	-0.04812 	-0.04784 	0.02499 	-0.04810 	0.08056 	0.04076 	0.01363	0.03814
